Entity-Origin(e1,e2)	 <e1> هنر  </e1> در این کتاب ناشی از  <e2> کلکسیون  </e2> عمومی شهر تولسا و همچنین کلکسیون‌های دیگر است .
Other	 <e1> ملک اربابی  </e1> دارای  <e2> زمین  </e2> هایی در اولد تِیم و مرتون و نورث وستون و املاکی در نیو تِیم بود .
Message-Topic(e1,e2)	این  <e1> کتاب  </e1> پر زرق و برقی  <e2> تاریخچه  </e2> شرکت را از 3000 سال قبل از میلاد تا امروز در بر دارد .
Entity-Destination(e1,e2)	من یک  <e1> خط  </e1> خالی را در یک  <e2> مقاله  </e2> قرار داده ام .
Other	 <e1> اسکن  </e1> در  <e2> پتانسیل  </e2> آرامش به سمت مسیر مثبت آغاز شد .
Other	 <e1> کتاب  </e1> سوم توسط  <e2> سردبیر  </e2> ای. ال. دکتروف خواسته شد اما او شغل را قبل از تکمیل دستنوشته تغییر داد .
Content-Container(e1,e2)	آنها  <e1> محلول  </e1> را در یک  <e2> یخچال  </e2> و فریزر غیرغذایی نگهداری می کنند تا از تخریب و انتقال آنچه که بلافاصله برای بطری‌های اسپری برای تمیز کردن دستی استفاده می شود را انتقال دهند .
Other	خاک‌های مورد استفاده برای  <e2> رشد  </e2> گیاه پنبه‌ سیراب شده در دره کویر در N.S.W متنوع هستند و هر نوع  <e1> خاک  </e1> خصوصیات و مشکلات خاص خود را دارد .
Entity-Destination(e1,e2)	یک  <e1> نجار  </e1> درون  <e2> چاله  </e2> آسانسور افتاد .
Cause-Effect(e1,e2)	 <e2> مزایای  </e2> کوتاه مدت و دراز مدت  <e1> معلولیت  </e1> بدون هیچ هزینه‌ای برای کارمندان یو‌اس‌تلکام در دسترس هستند .
Other	یک  <e1> سیب زمینی  </e1>  <e2> پوست کن  </e2> یک تیغه فلزی متصل به دسته فلزی ، پلاستیکی یا چوبی است که پوست کندن سبزیجات ، معمولا سیب زمینی استفاده می شود .
Product-Producer(e1,e2)	تحولات اواخر قرن هفدهم ، با کاهش در  <e2> صنعت  </e2>  <e1> پشم  </e1> آغاز شد بعلاوه پرونده‌ها نشان می دهد که تا سال ۱۷۵۰ تنها دو شرکت پارچه تولید می کرده بودند .
Other	ما این  <e1> شهر  </e1> را روی  <e2> سنگ و  </e2> رول ساختیم .
Other	در گوشه  <e1> سمت  </e1> شمالی خیابان ، فضایی برای یک  <e2> ایستگاه  </e2> گاز گذاشته شده است .
Member-Collection(e1,e2)	 <e1> پدرم  </e1> در یک  <e2> انجمن  </e2> متشکل از افراد سابق سیاسی است که سمینار ساکرامنتو را نامیده می شود .
Cause-Effect(e1,e2)	 <e1> اضطراب  </e1> موجب  <e2> سکتهی وحشت  </e2> میشود ، گرچه افراد سالم هم ممکن است سکتهی وحشت را تجربه کنند ، اما این مساله گسترده نیست .
Message-Topic(e1,e2)	اکثر  <e1> ابیات  </e1> ترانه‌های مزرعه داراي اشاره به  <e2> آزادی  </e2> بودند .
Cause-Effect(e1,e2)	 <e1> سدیم  </e1> باعث  <e2> احتباس  </e2> مایعات شده که می تواند منجر به تورم ، آماس ، افزایش فشار خون و نارسایی قلبی در بیماران مستعد به حملات قبلی شود .
Message-Topic(e1,e2)	اکثر این  <e1> فیلم‌ها  </e1> با  <e2> مسائل جهان  </e2> درگیرند یا زمینه‌های اجتماعی - سیاسی داشتند .
Component-Whole(e1,e2)	الکساندرا در حالی  <e1> تیغه  </e1> داشت می افتاد  <e2> دسته  </e2> اش را گرفت .
Message-Topic(e1,e2)	به طور معمول کارکنان در یک  <e1> دوره  </e1> طولانی مدت که  <e2> ابتکار  </e2> را تشریح می کند حضور می یابند .
Entity-Destination(e1,e2)	در خارج از منزل ، مار افعی در یک  <e1> کیسه  </e1> قرار داده شد که داخل  <e2> جعبه  </e2> سگ گذاشته شد .
Product-Producer(e2,e1)	هنگامی که یک طرفدار بازی گلف EA به نقصی اشاره کرد که در آن تایگر وودز میتوانست از روی آب بازی « عیسی شات » را بازی کند ،  <e2> پاسخ  </e2>  <e1> سازنده  </e1> بازی این وایرال بود که خود مرد را نشان می دهد .
Entity-Destination(e1,e2)	 <e1> پول  </e1> دوباره به  <e2> بودجه  </e2> ساخت   راهبند   تعلق میگیرد .
Instrument-Agency(e1,e2)	این بهترین  <e1> زره  </e1> برای  <e2> شوالیه‌ها  </e2> است .
Message-Topic(e2,e1)	 <e1> نتیجه گیری‌های  </e1> حزب حاکم در  <e2> سندی  </e2> در ژوئن 1951 اعلام شد .
Instrument-Agency(e2,e1)	یک  <e1> آرایشگر مو  </e1> بدون وارد شدن آسیب شدید به موهای شما بر اثر استفاده از  <e2> رنگ مو ،  </e2> موهای شما را به رنگ دلخواه در می آورد .
Cause-Effect(e2,e1)	من یک نگرانی مضاعف در مورد قرار گرفتن بدن در برابر هر  <e1> تابش  </e1> الکترومغناطیسی ، از  <e2> کامپیوترها  </e2> و تلفن‎های همراه که در کنار بدن نگهداشته می شوند ، دارم .
Cause-Effect(e2,e1)	بدترین  <e1> تباهی  </e1> در اطراف ما ناشی از عدم موفقیت  <e2> تعلیمات  </e2> دینی است .
Other	 <e1> منابعی  </e1> برای متن شنوایی با حجم و  <e2> شماره  </e2> صفحه نشان گذاری شده است .
Entity-Origin(e1,e2)	یک  <e1> دانش آموز  </e1> که از یک  <e2> بالکن  </e2> طبقه هفتم در مکزیک سقوط کرد و برای چندین هفته در کما بوده است ، به انگلیس بازگشت .
Cause-Effect(e2,e1)	این جلسه در پاسخ به تقاضای روزنامه‌های کارگری در شرق برگزار شد ، اما در میان  <e1> هیجان  </e1> ناشی از  <e2> شورش‌های  </e2> پیتسبورگ اتفاق افتاد .
Message-Topic(e1,e2)	سازمان بهداشت جهانی  <e1> نشستی  </e1> در مورد  <e2> آنفولانزای  </e2> مرغی و آنفولانزای همه گیر انسانی را حمایت مالی کرد .
Content-Container(e2,e1)	 <e1> اسباب‌بازی  </e1> گربه با  <e2> زباله  </e2> پر شده بود .
Message-Topic(e2,e1)	علاوه بر این ،  <e1> رکورد  </e1> او به عنوان یک جانباز ویتنام در یک  <e2> کتاب  </e2> اخیر   ثبت   شده است .
Other	این  <e1> قاره  </e1> به  <e2> ورطه  </e2> اقتصادی عمیقی فرو رفته است .
Content-Container(e1,e2)	سگ کتوله پشمالوی من دو ساعت پیش یک  <e1> چای  </e1> سبز  <e2> کیسه‌ای  </e2> خورد .
Cause-Effect(e2,e1)	 <e1> سکسکه‌ها  </e1> ناشی از  <e2> اسپاسم  </e2> دیافراگم ، یک عضله ضروری در تنفس انسان ، هستند .
Component-Whole(e2,e1)	این  <e1> جلسات  </e1>  <e2> خلاصه‌های  </e2> انتخاب شده از مقالات ارائه شده را در قالب پوستر برجسته می کند .
Member-Collection(e2,e1)	یک  <e1> دسته  </e1>  <e2> غاز  </e2> کانادایی از فراز اسمان می گذشتند ، در حالیکه قبلا از زمستان فرار کرده بودند ، اما در آن لحظه هنوز تابستان بود .
Instrument-Agency(e2,e1)	بسیاری از  <e1> فالگیران  </e1> از یک دسته منظم از  <e2> پاسور‌ها  </e2> برای فالگیری استفاده می کنند .
Other	همانطور که پیر می شوید ، استخوان ها و  <e1> غضروف  </e1> هایی که  <e2> ستون فقرات  </e2> و گردن شما را تشکیل می دهند به تدریج تخریب می شوند ، و گاهی اوقات موجب رشد غیرطبیعی استخوان می شوند که مهمیز استخوانی نامیده می شود .
Product-Producer(e2,e1)	 <e1> دانش آموز  </e1> یک  <e2> درخواست  </e2> کتبی نوشته ، و به مدیر اجرایی بخش اقیانوس آرام ارسال کرد .
Entity-Origin(e1,e2)	دوازده صفحه  <e1> گسترش  </e1> یافته از این  <e2> کتاب  </e2> ، بزرگ و بازتولید شده برای آویزان کردن در نمایشگاه برای اینکه برخی از تکنیک‌های استفاده شده در ایجاد اثر را در نمایشگاه نشان دهد .
Member-Collection(e1,e2)	همه آنها در کنارشان ، ستیزه جویانه ترین  <e2> ارتش  </e2> و یک  <e1> گروهبان  </e1> با شهوت برای قهوه دارند .
Product-Producer(e1,e2)	پیرسون  <e1> ویرانه‌های  </e1> خلیج بیتتنگابی را شناسایی کرد که به عنوان یک فروشگاه توسط برادران ایملای ،  <e2> ساکنان  </e2> اولیه اروپا ساخته شده بود .
Member-Collection(e1,e2)	به عنوان مثال ، در اواخر دهه 1950 فقط یک مکزیکی به عنوان  <e1> پلیس  </e1> در کل  <e2> نیروی پلیس  </e2> شیکاگو خدمت کرد .
Instrument-Agency(e2,e1)	 <e1> سرهنگ  </e1> با  <e2> قطار  </e2> از ورچستر در ساعت ۶ به شهر رسید و به اتقاق هیئت نمایندگی ارتش شهر که در اختیارش گذاشته شده بود تا ستاد همراهی شد .
Cause-Effect(e2,e1)	در یک فرد که در حال حاضر  <e1> فشار  </e1> گردن از  <e2> استرس  </e2> دارد ، چنین رویدادی می تواند منجر به افزایش طولانی مدت فشار گردن شود .
Member-Collection(e2,e1)	چیلیکا از بزرگترین  <e1> جماعت  </e1>  <e2> پرندگان  </e2> مهاجر در این کشور در زمستان حمایت می کند .
Content-Container(e1,e2)	4 گرم متابیسولفیت سدیم بین ورق‌های کاغذی گریسپروف در کف  <e1> کارتون‌های  </e1> 40 × 30 × 10 سانتیمتری که در  <e2> کیسه‌های پلاستیکی  </e2> قرار داشتند پخش شد .
Content-Container(e1,e2)	 <e1> یادداشت  </e1> دستنویس در داخل یک  <e2> کیسه پلاستیکی  </e2> بود .
Component-Whole(e2,e1)	 <e1> مایکروویو  </e1> ما دارای یک  <e2> سینی  </e2> گردان در داخل و دستگیره‌های قابل شماره گیری در خارج است .
Message-Topic(e1,e2)	از شما خواسته شده است تا درباره  <e2> تماس تلفنی  </e2> با یک همکار واقع در دفتر بانک در آلمان ،  <e1> یادداشت  </e1> برداری کنید .
Cause-Effect(e2,e1)	شکست رابطه خطی J ، 1 D در ناحیه نقطه اوج نشان می دهد که  <e1> نقطه اوج  </e1> از یک  <e2> اثر  </e2> بارجانبی اضافی منشا می گیرد .
Entity-Destination(e1,e2)	 <e1> کفش اسکیت  </e1> جدید وارد  <e2> فروشگاه  </e2> شده است .
Message-Topic(e1,e2)	اوراق سفید اشتغال کامل در استرالیا یک  <e1> سند  </e1> معرف از  <e2> سیاست اقتصادی  </e2> در استرالیا به مدت ۳۰ سال بین سال‌های ۱۹۴۵ و ۱۹۷۵ بود .
Entity-Destination(e1,e2)	جدیدترین  <e1> کشتی جنگی  </e1> GBP 1BN متعلق به نیروی دریایی سلطنتی در یک مراسم رسمی به  <e2> صاحب  </e2> جدید تحویل داده شده است .
Other	راه پیمایی تمام روز‌ها ادامه پیدا کرده و از تمام مکان هایی از شهر که به  <e2> شهادت  </e2>  <e1> پرهیزکار  </e1> مربوط اند , میگذرد .
Other	در روانشناسی پرسشنامه شخصیت آیزنک ( EPQ ) یک  <e1> پرسشنامه  </e1> برای ارزیابی  <e2> ویژگی‌های  </e2> شخصیت فرد است .
Cause-Effect(e2,e1)	 <e1> رکود  </e1> شدید ناشی از  <e2> بحران  </e2> جهانی از بین رفته است ، بخشی از آن به دلیل بازگشت صادرات است ، اگر چه تولید همچنان همان است .
Entity-Origin(e1,e2)	یک حکم بازداشت بدون اطلاع قبلی با فرجه زمانی کوتاه صادر شد ، که بر اساس آن  <e1> مستأجر  </e1> باید  <e2> خانه  </e2> خود را تخلیه می کرد و آپارتمان محل زندگی او باید پلمب می شد .
Other	 <e1> انفجار  </e1> بی ارزش  <e2> صحنه  </e2> راک زیر زمینی که یک روز به عنوان  موسیقی جایگزین  نامیده خواهد شد ، ایجاد کرد .
Other	به تازگی این  <e1> مرد  </e1> وارد  <e2> لیست  </e2> پرچم قرمز اینترپل شد .
Product-Producer(e1,e2)	سه نسخه چاپی از عکس ، مثالی عالی از یک  <e1> عکس  </e1> نادر و باکیفیت قدیمی است که به وسیله  <e2> هنرمندی  </e2> گرفته شده اند که تاثیر شگرفی بر عکاسان بعدی قرن 20 داشته است .
Content-Container(e1,e2)	آنها به مرکز خرید رفتند ، جایی که  <e1> کیف پول  </e1> من در  <e2> گاوصندوقی  </e2> قفل شد که مردم نمی دانستند چگونه آن را باز کنند ، اما پشتکار داشتند .
Component-Whole(e2,e1)	 <e1> دستگاه  </e1> اتصال شامل تعدادی  <e2> اسلات  </e2> توسعه سیستم رایانه میزبان برای اتصال به باس CPU سیستم رایانه میزبان است .
Product-Producer(e2,e1)	تشکر فراوان تقدیم  <e1> هنرمند  </e1> متبحری می شود که  <e2> کلاه  </e2> قایقرانی من را به این خوبی ساخت .
Other	بنابراین ، با برهنگی ،  <e1> اتومبیلی  </e1> را با  <e2> بچه  </e2> داخلش دزدید ، بچه را از پنجره بیرون انداخت و از بین حصار ماشین را عبور داد .
Cause-Effect(e2,e1)	طراحی شکل قوطی کنسرو خاتمه می یابد بعلاوه این طراحی تاثیر قابل ملاحظه‌ای بر مقاومت در برابر  <e1> از ریخت افتادگی  </e1> در اثر  <e2> فشار  </e2> داخلی دارد .
Message-Topic(e1,e2)	این  <e1> نمایش  </e1> طنز آمیز در تلویزیون کبک است که در مورد  <e2> رویدادهای کنونی  </e2> با توجه به شخصیت اصلی نمایش نظر می دهد .
Entity-Destination(e1,e2)	این کریسمس ،  <e1> بازدید کنندگان  </e1> با اتوبوس رایگان به  <e2> تاکستان  </e2> رفتند .
Message-Topic(e1,e2)	او  <e1> داستان‌های  </e1> پیچیده‌ای راجع به  <e2> نگرانی‌های  </e2> عاشقانه شادی ، عشق و رنج می کشد .
Cause-Effect(e1,e2)	شست‌وشوی صحیح و مراقبت از پوست می تواند به رفع  <e1> باکتری  </e1> و چربی ای که سبب  <e2> آکنه  </e2> می شود ، کمک کند .
Entity-Destination(e1,e2)	 <e1> تابوت  </e1> به  <e2> آرامگاه  </e2> منتقل شده است .
Component-Whole(e2,e1)	 <e1> سیستم عصبی مرکزی  </e1> شامل  <e2> مغز  </e2> و طناب نخاعی است .
Component-Whole(e1,e2)	محفظه حافظه در  <e1> دستگیره  </e1>  <e2> دوربین  </e2> قرار دارد .
Other	 <e1> قیچی‌های  </e1> دالبری با کیفیت یا  <e2> سهولت  </e2> و کارایی استثنایی برش می دهند .
Content-Container(e2,e1)	او با کمک برادرش نورمن در دفتر پدر دندانپزشک خود یک  <e1> بطری  </e1> پر از  <e2> دندان‌های  </e2> کشیده شده پیدا کرد .
Entity-Origin(e1,e2)	این  <e1> پلتفرم  </e1> کیسه‌های سرعت ساخته شده از  <e2> فولاد  </e2> سنگین پودر که به راحتی به گل میخ چوب ، آجر و یا بتن پوشش داده میشود .
Component-Whole(e2,e1)	 <e1> ارقام  </e1> زیر  <e2> نتایج  </e2> آخرین سال مالی را به طور خلاصه بیان می کند .
Message-Topic(e1,e2)	آنی ما یانگ در حال تماشای یک  <e1> عکس  </e1> از یک  <e2> لحاف  </e2> است که او آن را از تکه هایی از پیراهن‌های نخی پوشیده شده و شلوار‌های پلی استر ، دوخته است .
Cause-Effect(e2,e1)	تایلند در پی وقوع  <e2> بمب‌ها  </e2> ، به ویژه در بخش گردشگری ، خود را آماده  <e1> رکود اقتصادی  </e1> می کند .
Cause-Effect(e2,e1)	اطلاعاتی در مورد سالمونلوز ،  <e1> بیماری  </e1> ایجاد شده توسط نوعی  <e2> باکتری  </e2> در غذای خام ، خاک یا آب یافت می شود .
Cause-Effect(e2,e1)	بیشتر  <e1> خونریزی‌ها  </e1> ناشی از  <e2> رشد  </e2> باندها بود .
Instrument-Agency(e2,e1)	اکثر  <e1> نوازندگان  </e1> برای تمیز کردن  <e2> ابزار  </e2> خود استاندارد خود را دارند .
Cause-Effect(e2,e1)	سر و  <e1> صدا  </e1> و ارتعاش ناشی از  <e2> گذر  </e2> قطارها باعث ایجاد شرایط غیرقابل قبولی در مرکز کنوانسیون شده نظر به اینکه تکنیک‌های ساخت و ساز استاندارد مورد استفاده قرار گرفته است .
Cause-Effect(e2,e1)	دختر کوچک ایرلندی ، بکی ، با یک  <e2> شرکت  </e2>  <e1> تخریب  </e1> تماس گرفت و از آنها خواست تا مدرسه اش را تخریب کنند .
Member-Collection(e1,e2)	 <e1> ماهی‌ها  </e1> در  <e2> دسته‌های  </e2> کوچک شنا می‌کنند ، اما یکی یکی از آن جدا می‌شوند .
Content-Container(e1,e2)	این  <e1> هواپیما  </e1> در محقظه قرار داده شد و کامیون  <e2> واگن مسطح  </e2> هم آنجا قرار داده شد به بندر SAR هنگر منتقل شد .
Entity-Destination(e1,e2)	کاربر  <e1> زیرنویس‌ها  </e1> را به  <e2> فایل‌های  </e2> mp4 اضافه کرد .
Other	آن دیدی انتقادی و  <e1> پرسشی  </e1> آزاد نسبت به  <e2> شرایط  </e2> زندگی و مسائل اخلاقی را مورد استفاده قرار داد .
Other	این  <e1> سیستم  </e1> ،  <e2> ساختار  </e2> سلسله مراتبی درخت‌های تصمیم گیری را با یک معنی شناسی احتمالی واضح ، در هم آمیخته است .
Product-Producer(e2,e1)	 <e1> شرکت  </e1> ما پلاستیک‌های زباله را به  <e2> نفت  </e2> خام تبدیل می کند .
Member-Collection(e2,e1)	دریاچه اوسوگو خانه‌ای بود که به  <e1> گونه‌ای  </e1> از  <e2> اردک‌هایی وحشی  </e2> که در ماه‌های ژانویه و فوریه به جنوب غرق پرواز می کردند و در ماه مارس برای تولید مثل دوباره به آنجا می رفتند .
Component-Whole(e2,e1)	مونتاژ مخزن `` E '' در  <e1> دستگاه  </e1> بیهوشی حاوی  <e2> سنجاق‌های  </e2> مختلف است که موقعیت آن برای هر گاز ، خاص است .
Entity-Destination(e1,e2)	او  <e1> نامه  </e1> را داخل یک  <e2> بطری  </e2> لیموناد خالی فرو کرد ، درش را کپ کرد ، به دریا انداخت و به فراموشی سپرد .
Message-Topic(e1,e2)	این  <e1> نمایشگاه  </e1> عکاسی کوچک ،  <e2> کیفیت  </e2> خطی را که از طریق موضوعات طبیعی و انسانی ایجاد شده است ، بررسی می کند .
