Entity-Origin(e1,e2)	بسیاری از  <e1> کوتوله‌های  </e1> دیگر نیز از این  <e2> قبیله  </e2> بدنام سخن می گویند .
Other	یک  <e1> قطره باران  </e1> در هر زمانی که سقوط می کند ، با تقریبی معقول همان  <e2> شکل  </e2> را نگه می دارد .
Other	 <e1> سردابه‌ای  </e1> از قرن ششم , که به صورت  <e2> دسته جمعی  </e2> گودالی پشت آن کنده شده , شاما نقاشی هایی تریخی میباشد .
Member-Collection(e2,e1)	خانواده آنجلس اورتگا همراه ناون پس از شنیدن از کشیش محلی درباره  <e1> تعاونی  </e1>  <e2> تولید کنندگان  </e2> قهوه آلی , تعاونی ای که به دنبال یافتن بازارهای جدید و قیمت‌های بهتر بود , در آن شرکت کردند .
Cause-Effect(e1,e2)	 <e1> فرستنده  </e1> یک  <e2> سیگنال  </e2> ثابت رادیویی را در منطقه منتشر می کند .
Other	 <e1> پژوهشگر  </e1> با  <e2> ذهن  </e2> باز به تجربیاتشان نزدیک شد .
Component-Whole(e2,e1)	این <e1> استان  </e1>  <e2> بخش  </e2> جنوب شرقی جزیره پانای با استان جزیره‌ای گوییماراس در نزدیکی ساحل آن است .
Entity-Origin(e1,e2)	 <e1> گل  </e1> خالص در  <e2> تالاب  </e2> شکوفه می زد .
Component-Whole(e1,e2)	خوشبختانه  <e1> تایمر  </e1> این  <e2> بمب  </e2> غیرفعال شده و باعث آسیب بیشتر نشد
Instrument-Agency(e1,e2)	 <e1> قلم مو  </e1> و غلتک ابزارهایی هستند که به راحتی با  <e2> نقاش  </e2> مرتبط می شوند .
Message-Topic(e1,e2)	قسمت <e1> اول  </e1> مقدمه‌ای بر  <e2> تکنیک‌های  </e2> ایمنی ارائه می دهد که در آن تحلیلگر ریسک مهمی ایفا می کند .
Message-Topic(e1,e2)	یک  <e1> نمودار  </e1> بزرگ  <e2> ماهیت  </e2> این دستگاه را نشان می دهد .
Product-Producer(e1,e2)	دو سال پیش ، بودن  <e2> کمپانی  </e2>  <e1> شکر  </e1> در هند یک شیرین بود .
Product-Producer(e1,e2)	این به <e1> آهنگ  </e1> سوم  <e2> گروه  </e2> که وارد جدول 5 آهنگ تکی انگلستان شد ، تبدیل شد .
Entity-Destination(e1,e2)	 <e1> بیماران  </e1> سکته مغزی برای محافظت هاي عصبي وارد  <e2> بیمارستان  </e2> شده اند .
Other	 <e1> نیروی دریایی  </e1> کشتی را حضور  <e2> خدمه  </e2> جستجو .
Member-Collection(e2,e1)	فرماندار ساکسونی یک  <e1> گردان  </e1> 120 نفره از  <e2> سربازان نیزه دار  </e2> یا به اصطلاح مردان با ارزش دو برابر , و 180 تفنگدار , تشکیل داد .
Product-Producer(e1,e2)	یک  <e1> گزارش  </e1> جدید از سوی  <e2> بازوی  </e2> تحقیقاتی سازمان بین المللی کار ( ILO ) می گوید ، خروج زودهنگام از اقدامات حمایت شده که در پاسخ به بحران اقتصادی جهانی اتخاذ می شود ، می تواند بازیابی شفل‌ها را سالها به تاخیر بیندازد و اقتصاد نوپا را شکننده و ناقص نماید .
Cause-Effect(e1,e2)	 <e1> واکسن  </e1> زنده باعث  <e2> افزایش  </e2>   دما  در روز بعد از تزریق دوم شد .
Other	پس از بازسازی زیبایی در مختلف ، این  <e1> شرکت  </e1> یک کلیسا ​​به یک  <e2> خانه  </e2> تبدیل کرده است .
Product-Producer(e2,e1)	 <e1> دانش‌آموزان  </e1> تخته سیاه را با  <e2> نقاشی  </e2> از یک زن جوان و یک ماه زرد روشن پیراسته بودند .
Entity-Origin(e1,e2)	 <e1> اثر هنری  </e1> از یک  <e2> عصر  </e2> لذت با برخی از دوستان و الهام از حد بوجود آمد .
Instrument-Agency(e2,e1)	 <e1> دانشمند  </e1> یک  <e2> روش  </e2> به نام ترکیب مجدد را بر روی ژن‌های کنه اعمال کرد .
Component-Whole(e2,e1)	 <e1> نور  </e1> از  <e2> ذرات  </e2> یا عروق تشکیل شده است که با شتاب دادن در یک محیط چگال تر انکسار می یابد .
Message-Topic(e1,e2)	 <e1> داستان پری  </e1> ، یک  <e2> غول  </e2> با یک جفت چکمه جادویی را توصیف میکند که به صاحبش اجازه می دهد تا 21 مایل را در یک قدم طی کند .
Component-Whole(e1,e2)	شاخه‌ها  <e1> سقف  </e1> این  <e2> خانه  </e2> را کنند .
Cause-Effect(e2,e1)	در صبح روز 25 ماه مه ، بسیاری از در شمال شرقی چین به خاطر  <e1> زمین لرزه  </e1> ناشی از <e2> آزمایش هسته‌ای  </e2> کره شمالی تخلیه شدند .
Content-Container(e1,e2)	 <e1> جسد  </e1>  <e2> صندوق  </e2> عقب وسیله نقلیه بود .
Instrument-Agency(e2,e1)	آنها در اینجا و آنجا نفوذ کردند ،  <e1> ارتش  </e1> روسیه را تحریک کردند که منطقه را از  <e2> بمب  </e2> و توپخانه آزاد کند .
Other	این  <e1> اطلاعات  </e1> مربوط به  <e2> عملیات  </e2> مونتاژ اولیه است .
Message-Topic(e2,e1)	 <e1> راهکارهای  </e1> مفید زیر در طی  <e2> مصاحبه‌ها  </e2> ذکر شده اند .
Entity-Destination(e1,e2)	 <e1> آداب و رسوم  </e1> غربی جدید به  <e2> فرهنگ  </e2> سنتی آسیایی تبدیل شده است .
Product-Producer(e2,e1)	 <e1> شرکت  </e1> تحقیقاتی بازاریابی اخیرا  <e2> گزارشی  </e2> را منتشر است که دارد تعداد آمریکاییانی که ویدیوی آنلاین تماشا میکنند نسبت به 5 سال گذشته از 3 برابر هم بیشتر شده است .
Entity-Destination(e1,e2)	کنندگان  <e1> هزینه‌ها  </e1> را به <e2> مصرف کنندگان  </e2> منتقل کردند .
Other	در حالی که بیشتر مطالعات تجربی بر روی مشارکت‌های فردی تمرکز می کنند ، بسیاری مشکلات واقعی شامل  <e1> تشکیل  </e1>  <e2> ائتلاف‌ها  </e2> می شوند .
Component-Whole(e1,e2)	به عنوان یک اسم , یک  <e1> برچسب  </e1> یک عنصر اصلی از  <e2> زبان‌های  </e2> مورد استفاده برای ایجاد صفحات وب است (HTML) و زبان‌های مشابه آن مانند XML است .
Entity-Origin(e1,e2)	مدت زمان ویزا از اولین خروج  <e1> متقاضی  </e1> از  <e2> کشور  </e2> پس از صدور ویزا برآورد می شود .
Content-Container(e1,e2)	 <e1> پولونیوم  </e1> در یک  <e2> کپسول تانتالیوم  </e2> قرار داشت که توسط دستگیره‌های کنترل شده از راه دور توسط جوشکاری بلیارک بسته شده بود .
Product-Producer(e2,e1)	و این بدان معنی است که محققان یک الگوی با ارزش را در رابطه با  <e1> هنرمندانی  </e1> که  <e2> تندیسه‌ها  </e2> را خلق کردند از دست داده اند .
Product-Producer(e1,e2)	پایان شامل یک  <e1> سخنرانی  </e1> طولانی توسط  <e2> راوی  </e2> است که ما را مطلع می که هیچ هیولایی ندارد . ''
Entity-Destination(e1,e2)	 <e1> کلیه‌ها  </e1> به  <e2> میزبان‌های  </e2> وحشی قرار پيوند زده شدند .
Other	او بریدگی را بعد از  <e1> برش  </e1> ساقه با یک  <e2> تیغ  </e2> تمیز و تیز مهر و موم کرد .
Instrument-Agency(e2,e1)	این  <e1> بی‌مهره٬  </e1> زره را از  <e2> نیمی  </e2> از نارگیل می سازد .
Product-Producer(e1,e2)	این  <e1> سند  </e1> از 28  <e2> مکان  </e2> در سراسر کشور و 160 مأموریت در خارج از هند صادر شده است .
Other	 <e1> جلسه  </e1>  <e2> ساعت  </e2> خیلی زود 8:30 صبح شروع شد .
Component-Whole(e2,e1)	از آنجا که  <e1> لکوموتیو‌های  </e1> بخار دارای یک یا چند  <e2> موتور  </e2> بخار هستند ، گاهی اوقات به عنوان موتور بخار نامیده می شوند .
Instrument-Agency(e2,e1)	یک  <e1> دختر  </e1> روی میله فنر دار  <e2> ویولن  </e2> می نوازد .
Product-Producer(e2,e1)	در اواخر بهار 1993 ،  <e1> گروه  </e1> ابتدا با  <e2> آهنگ  </e2> « فانوسم را لمس کن » به عرصه وارد شد که پخش عمده‌ای در ایستگاه‌های رادیویی اصلی داشت .
Member-Collection(e2,e1)	طلسم‌های گروه ، یک  <e1> گروه  </e1>  <e2> زاغ  </e2>  black-billed و یک اسکلت کوچک به نام مرگ هستند .
Member-Collection(e2,e1)	 <e1> مجموعه  </e1> شامل <e2> کتاب‌ها  </e2> ، مجلات ، علمی و روزنامه‌ها است .
Product-Producer(e1,e2)	که یک ایده جالب است برای اولین بار توسط یک  <e2> توسعه دهنده  </e2>  <e1> نرم افزار  </e1> در ایالات متحده اجرا شد تا دیگران را تشویق کند که کتاب هایشان را در مکان‌های عمومی قرار دهند که دیگران بتوانند آنها را مطالعه کنند .
Cause-Effect(e2,e1)	 <e1> آتش  </e1> بدلیل  <e2> گرمای بیش از حد  </e2> اتصالات ایجاد شده است ، که به دلیل تغییر توسط تماس ضعیف اهمی ایجاد شده است .
Message-Topic(e1,e2)	در اولین  <e1> رمان  </e1> گذار و ژرف نگرانه اش ، ریچل كاديش هاي جنگ و پيوندهاي دشوار خانواده را بر  <e2> خیالات  </e2> گذشته ، بازتاب مي دهد .
Entity-Destination(e1,e2)	حدود 9000  <e1> تفنگدار دریایی  </e1> به سمت  <e2> شهرک‌های  </e2> در نزدیکی مرز حرکت می کنند تا سربازان طالبان متوقف کنند .
Component-Whole(e2,e1)	 <e1> واحد  </e1> دستگاه شامل یک واحد پردازش مرکزی ،  <e2> حافظه  </e2> ، منبع تغذیه و یک ساعت داخلی است .
Product-Producer(e2,e1)	 <e2> دستورالعمل  </e2>  <e1> سازنده  </e1> ، ضروری نبود چرا که استفاده از آن بسیار ساده بود .
Product-Producer(e2,e1)	 <e1> دولت  </e1> یک  <e2> نهاد  </e2> مستقل را تاسیس کرد که این امر برای افزایش کیفیت در آموزش عالی است .
Component-Whole(e2,e1)	 <e1> مزرعه  </e1> شامل 80  <e2> توربین  </e2> است که 160 برق می کند و تقریبا 2٪ از کل مصرف برق دانمارک را تامین می کند .
Entity-Destination(e1,e2)	تمام  <e1> صندوق  </e1> بازنشستگی اش را این  <e2> تجارت  </e2> سرمایه گذاری کرد .
Member-Collection(e2,e1)	او رئیس بانک یک <e1> گروه  </e1> وام بانکی است که متشکل از هشت  <e2> نفر  </e2> است .
Other	تقویم خورشیدی یک تقویم است که  <e1> تاریخ  </e1> آن نشان‌دهنده  <e2> موقعیت  </e2> زمین هنگام چرخش آن در اطراف خورشید است .
Other	از آنجا که این مواد مصنوعی قوی و بدون کرک با الیاف جذب کوچک هستند ،  <e1> میکرو فیبر  </e1> به  <e2> طی  </e2> اجازه می دهد تا آب کافی را بدون چکیدن در خود نگه دارد .
Other	در سال‌های اخیر  <e2> داروی  </e2> حیات بخش به علت کاربرد گستره آن در رشتهی پزشکی  <e1> دقت  </e1> قابل توجهی را بر خود متمرکز کرده است .
Product-Producer(e1,e2)	امریکن فایرهاوس بروینگ ساپلای ، واقع در آرلینگتون / پانگهگو ، تگزاس ، یک  <e1> شرکت  </e1> شده یک  <e2> آتش نشان  </e2> است که عاشق آبجو خانگی بود .
Cause-Effect(e2,e1)	این  <e1> فرآیند  </e1> یک  <e2> الهام  </e2> و ایده بر اساس چالش هایی که شرکت در سال‌های آینده با آن روبرو است ، نشات گرفته است .
Other	 <e1> اسکن  </e1> در  <e2> پتانسیل  </e2> آرامش به سمت مسیر مثبت آغاز شد .
Component-Whole(e2,e1)	قلعه دارای 6  <e1> سنگر  </e1> و 4  <e2> دروازه  </e2> است .
Product-Producer(e1,e2)	پرینس ایتالیایی: یک  <e1> رساله  </e1> سیاسی توسط یک خدمتکار دولتی ایتالیایی و  <e2> نظریه پرداز  </e2> سیاسی است .
Component-Whole(e2,e1)	 <e2> ریشه‌های  </e2>  <e1> درختی  </e1> که بر روی سطح رشد می کنند ، چیدن راه رفتن بر روی آنها دشوار و می توانند بر رشد و سلامت چمن و پوشش گیاهی نزدیکشان اثر بگذارند .
Entity-Destination(e1,e2)	آخرین  <e1> شماره  </e1> پنج به  <e2> اعضای  </e2> اتحادیه شعر ارسال شده است .
Component-Whole(e1,e2)	بنابراین من به  <e1> سقف  </e1>  <e2> آشپزخانه  </e2> نگاه کردم به خدا کشیدم .
Other	هر  <e1> شاخ  </e1> از  <e2> نقطه اتصالي  </e2> روی جمجمه به نام پديكل رشد می کند .
Entity-Origin(e2,e1)	 <e2> روغن  </e2>  <e1> آفتابگردان  </e1> نیمه چرب روغن پنبه دانه < استاندارد طلایی > سرخ کردن , مقایسه شد .
Instrument-Agency(e2,e1)	 <e1> مدافع  </e1> قربانی را با یک  <e2> دستکش  </e2> سنگین تمرینی استاندارد که حاوی شن و ماسه بود در نخلستان ، مورد ضرب و شتم قرار داد .
Cause-Effect(e2,e1)	 <e1> فشار  </e1> خون بالا به وسیله  <e2> باریک شدن  </e2> شریان‌ها به وجود می آید ، که به این معنی است که قلب باید سخت تر کار کند تا خون را پمپاژ کند .
Component-Whole(e1,e2)	آن را در  <e1> جیب  </e1>  <e2> شلوارم  </e2> نگه داشته بودم و بیشتر از آن استفاده میکردم و بیشتر لذت میبردم .
Component-Whole(e1,e2)	 <e1> سیستم صوتی  </e1> در  <e2> چمدان  </e2> موجود است و از داخل فرمان کنترل می شود .
Cause-Effect(e2,e1)	او شخصا مسئول  <e1> قتل‌عام  </e1> است که توسط  <e2> مبارزه  </e2> بوجود آمده است .
Other	 <e1> پیاده  </e1> روی در  <e2> ارتفاع  </e2> 5600 متری شروع می شود به طور پیوسته به بالای 6850 متری می رسد که مشرف به کاون و کاجهای درخت عرعر است
Cause-Effect(e2,e1)	همانطور که در فیلم پرطرفدار (تاثیر عمیق) نشان داده شد٬ عمل  <e1> رگبار شهاب‌سنگ  </e1> توسط  <e2> ستاره دنباله‌دار ،  </e2> در این مورد ستاره دنباله‌دار سوییفت-تاتل ، به وجود آمده است .
Message-Topic(e1,e2)	به طور کلی ،  <e1> یافته‌های  </e1> در مورد گفتمان کار گروهی نشان دهنده  <e2> تعاملات  </e2> معلم و دانشجو است .
Component-Whole(e1,e2)	جالب توجه است که  <e1> دستشویی  </e1> در داخل  <e2> اتاق  </e2> بود .
Instrument-Agency(e1,e2)	اینها و بسیاری  <e1> داستان‌های  </e1> دیگر توسط  <e2> دانشمندان  </e2> به منظور حمایت از نظریه خود استفاده می شوند .
Entity-Origin(e1,e2)	روزی که زمین ایستاد ، هنوز ورود  <e1> سیاحت گری  </e1> عاقل و از  <e2> ستاره‌ها  </e2> به رویا می شود .
Other	که  <e1> دختر  </e1> جوان به سمت  <e2> خطری  </e2> باورنکردنی حرکت میکرد ، او نمیدانست که در این نبرد بیشتر مرگ ، به تنهایی به پیروزی میرسد و یا شکست میخورد .
Instrument-Agency(e2,e1)	 <e1> گیرنده  </e1> تماس را از طریق  <e2> گیرنده  </e2> رادیویی مینیاتوری که توسط خود شخص حمل می شود ، دریافت می کند ، گیرنده دارای یک آنتن فریتی توکار است .
Other	آنها بعد از اینکه تصویر در اینترنت برای چندین سال در حال گردش بود , به وسیلهی یک  <e2> تاجر  </e2> ناشناس به  <e1> تصویر  </e1> اضافه شده بودند .
Entity-Origin(e2,e1)	بعضی از این  <e1> زمین‌ها  </e1> گذشته زیر کشت  <e2> قهوه  </e2> بودند اما امروزه بیشتر گیاهان محلی ( با برخی از درختان در رشد ) است .
Entity-Origin(e1,e2)	یک  <e1> اپلیکیشن  </e1> از  <e2> روزنامه  </e2> محلی منچستر ، در هفته اول انتشار به صدر جدول فروشگاه اپلیکیشن یو‌کی پالم پری رفت .
Other	تحقیق می دهد که 30 تا 40 درصد از دانشجویان حقوق پس از  <e2> ترم  </e2> اول خود  <e1> افسردگی  </e1> تجربه می کنند و این افسردگی در سراسر مدرسه حقوق ادامه دارد .
Other	دکتر آیمئوز رز ، یکی از اعضای  <e1> تیم  </e1> که این  <e2> اکتشاف  </e2> را انجام داد ، پیش بینی می کند که کشف او نجات بخش بسیاری از زندگی هاست , هم نظامی و هم غیر نظامی .
Entity-Destination(e1,e2)	 <e1> غبار‌ها  </e1> وسیلهی بالای خمره‌های آبکاری شده به  <e2> هوا  </e2> میرفتند‌ .
