Product-Producer(e1,e2)	من بیش از 20 سال پیش به عنوان <e2>سازنده </e2><e1>ویولن </e1>آموزش دیدم و ویولن ( باروک و کلاسیک ) ، ویولس ، ویولنس ، ویولس داگامبا و ویلوس داموره را ساختم .
Content-Container(e1,e2)	پس از آن که <e1>مار </e1>در چند دقیقه در یک <e2>شیشه </e2>بود ، حالت لتیسیومولاتور خود را متوقف کرد و طبیعی ظاهر شد .
Cause-Effect(e2,e1)	افزایش سیگنال ممکن است متناظر با تشکیل اکسیتون‌ها با تراکم بالا باشد ، در حالی که <e1>کاهش </e1>سیگنال از <e2>آرامش </e2>سرچشمه می‌گیرد .
Message-Topic(e1,e2)	به طور طبیعی این <e1>نمایشگاه </e1><e2>تکنیک‌های </e2>مدرن ارتباطات را بررسی می کند .
Product-Producer(e2,e1)	<e1>دختر </e1>، در اولین فصل تعطیلات خود به عنوان الم کریک کویلتر ، برای بهترین دوست خود <e2>لحافی </e2>درست می‌کند حتی زمانی که او شروع به پرسش‌هایی در مورد احساسش نسبت خویش می‌کند .
Cause-Effect(e1,e2)	این <e1>نبرد </e1>منجر به <e2>وحشت </e2>در مرز شد و ساکنان بخش‌های اطراف گریختند .
Other	کتاب و <e1>مقالات </e1>روشنفکرانه و گیرای او برای <e2>تاریخ </e2>معاصر آموزنده باقی ماند .
Content-Container(e1,e2)	ما <e1>اطلاعات </e1>را در <e2>پایگاه داده‌ای </e2>در یک محیط امن در مرکز داده مان نگهداری می کنیم .
Member-Collection(e2,e1)	من با چند دوست به محوطه بار استخر آسمانی رفتم ، یک <e1>دور </e1><e2>نوشیدنی </e2>کوکتیل سفارش دادم و مجبور شدم زمان قابل توجهی را منتظر آنها بمانم .
Component-Whole(e2,e1)	من یک <e1>عاشق </e1>را با اسلو <e2>هَند </e2>پیدا کردم .
Entity-Origin(e2,e1)	<e1>جلگه پایین دست </e1>عمدتا برای <e2>پستانداران گوشتی </e2>تحت کشت هست با تنها یک شرکت لبنی و یک واحد تولید مرغ ، بنابراین کاربری زمین به طور کامل مرتع است .
Entity-Origin(e1,e2)	در هنگام ورود به آب ، چرخ‌های اسپریت به داخل چرخید تا چهار باله جانبی را نشان دهد و یک <e1>پریسکوپ </e1>از پشت <e2>بام </e2>ظاهر شد .
Product-Producer(e2,e1)	سورچا ، دختر هفتم پسر هفتم ، مجبور شد برادرانش را از دست <e1>نامادری </e1>خودشان ، که سالها آنها را به <e2>قو </e2>تبدیل کرده بود ، نجات دهد .
Entity-Destination(e1,e2)	تولیدکنندگان فشرده برای <e2>مردم شهر </e2><e1>گرفتاری </e1>ایجاد کرده اند .
Component-Whole(e2,e1)	مستقیم وارد یک <e1>اتاق نشیمن </e1>با اندازه مناسب می شوید که شامل <e2>درب </e2>جلو است .
Cause-Effect(e1,e2)	<e1>درگیری </e1>نتیجه دهنده باعث <e2>نابودی </e2>شهر و تسخیر سیاره ، و جاروی پرنده شد ، کلاغ سیاه و بسیاری از شهروندان شهر به قله قاف فرستاده شده بودند .
Component-Whole(e1,e2)	<e1>زرده </e1>در حدود یک <e2>سوم </e2>وزن مایع تخم مرغ را تشکیل می دهد .
Cause-Effect(e2,e1)	سرفه مزمن نام دیگری برای سرفه سیاه است ، یک <e1>عفونت </e1>راه‌های هوایی ناشی از <e2>باکتری </e2>بوردتلا پرتوسیس .
Member-Collection(e2,e1)	ایستگاه‌های دیگر با استخدام <e1>بازیگرانی </e1>از بچه <e2>گربه‌های </e2>باهوش ، موش خرماها ، شامپانزه‌ها و مارمولک‌ها عکس العمل نشان دادند .
Entity-Destination(e1,e2)	رئیس جمهور به دنبال انتقال <e1>قدرت </e1>برنامه‌های ایدز به <e2>کشورهای متقاضی </e2>است .
Other	<e1>هواپیما </e1>از این <e2>خدمت </e2>کنار گذاشته شد و به پرواز در سطح پایین محدود شد ، جایی که موفق شد .
Cause-Effect(e1,e2)	درگیری میان مارتین و لیز پیش از این با <e1>مبارزه‌ای </e1>که منجر به <e2>غرق </e2>شدن مارتین شد ، به پایان رسید .
Content-Container(e1,e2)	<e1>جاذب </e1>در یک <e2>رآکتور </e2>3 لیتری قرار داشت .
Other	اول این که استخوان‌چه‌ها بوسیله یک <e2>شکست </e2>انفجاری ایجاد می شوند 1.5 و دوم این است که <e1>استخوان چه‌ها </e1>به علت پوکی استخوان به وجود می آیند .
Component-Whole(e1,e2)	<e1>نشانگر </e1>توان <e2>فرستنده </e2>و هدفون خاموش شدند .
Entity-Origin(e1,e2)	البته ، بزرگترین <e1>سرنخ هایی </e1>که از <e2>کارمندان </e2>سابق بلیزارد در کره درز پیدا کرد اشاره به این داشت که بازی کاملا سه‌بعدی خواهد بود .
Entity-Destination(e1,e2)	<e1>سوپرناتان </e1>به داخل یک <e2>لوله </e2>سانتریفیوژ پلی پروپیلن 100 میلی لیتری منتقل شد .
Message-Topic(e1,e2)	این کتاب عمدتا به دنبال رد <e1>ادعاهای </e1>ساخته شده توسط جان لاک معاصر درباره <e2>ماهیت </e2>ادراک انسان است .
Entity-Origin(e2,e1)	<e2>روغن </e2><e1>نباتی </e1>به عنوان یک سوخت ایمن تر با نوسان قیمت کمتر تر از سوخت‌های پایهی نفتی است .
Cause-Effect(e1,e2)	دانش آموزان 15 دقیقه بعد از اینکه <e1>غذای سوخته </e1><e2>آژیر </e2>خطر را در یکی از آشپزخانه‌ها خاموش کرد ، از عمارت کُنراد خارج شدند .
Product-Producer(e2,e1)	ایستوود علاوه بر بازیگری ، کارگردانی و تهیه کنندگی ، یک <e1>موسیقیدان </e1>است که <e2>تم </e2>نه تا از فیلم‌های خودش را نواخته است .
Cause-Effect(e2,e1)	<e1>رنگ آمیزی </e1>توسط یک <e2>رنگ </e2>آبی ایجاد شده است .
Cause-Effect(e1,e2)	این <e1>باکتری </e1>باعث عفونت‌های پوستی ، سرماخوردگی و یا <e2>اسهال </e2>می شود .
Other	<e1>ملک اربابی </e1>دارای <e2>زمین </e2>هایی در اولد تِیم و مرتون و نورث وستون و املاکی در نیو تِیم بود .
Message-Topic(e1,e2)	این یک <e1>فیلم </e1>کوتاه ۱۲ دقیقه‌ای درمورد <e2>طول عمر </e2>مجسمهی سالم - یک میمو - در خیابان‌های فلورانس ، ایتالیا است .
Message-Topic(e2,e1)	این <e1>سازمان </e1>همچنین موضوع بسیاری از <e2>تقلید های توطئه </e2>نیز بوده است .
Cause-Effect(e2,e1)	او شخصا مسئول <e1>قتل‌عام </e1>است که توسط <e2>مبارزه </e2>بوجود آمده است .
Entity-Origin(e1,e2)	<e1>هنر </e1>در این کتاب ناشی از <e2>کلکسیون </e2>عمومی شهر تولسا و همچنین کلکسیون‌های دیگر است .
Entity-Origin(e1,e2)	سناتورهای جمهوری خواه دو هفته پیش از مقامات علمی کاخ سفید به خاطر افشا شدن <e1>ایمیل‌های </e1><e2>دانشمندان </e2>برجسته آب و هوایی انتقاد شدید کردند .
Product-Producer(e1,e2)	<e1>تصویر </e1>با شکوه مدونا و کودک در کنار سنت سباستین و سنت روکو بر دیوار کلیسای کامپلو سول کلیتونو توسط <e2>شاگردانش </e2>از روی یک طرح ابتدایی توسط لو اسپاینا تکمیل شد .
Content-Container(e2,e1)	مردی پس از اینکه پلیس او را از تانکی زیر یک <e1>توالت </e1>زنانهی پر شده با <e2>زباله‌های </e2>انسانی بیرون کشید با اتهاماتی مواجه است .
Component-Whole(e1,e2)	<e1>بدنه </e1><e2>قایق </e2>از یک تکه چوب تراشیده شده بود .
Member-Collection(e2,e1)	<e1>نگاهی </e1>به <e2>راکون‌ها </e2> یک صف منظم برای پذیرش تنقلات از راننده اتوبوس به عنوان او متوقف خارج از موزه لژیون افتخار در سان فرانسیسکو به نظر می رسد .
Entity-Destination(e1,e2)	او <e1>پاسخ‌ها </e1>را در <e2>وب‌سایت </e2>پست کرد .
Content-Container(e1,e2)	بنابراین اغلب <e1>محصولات </e1>در یک <e2>سبد </e2>هدیه فوق العاده به نظر می رسند ، تا زمانی که شما در واقع آنها را از سبد حذف کنید .
Component-Whole(e1,e2)	<e1>پین </e1><e2>اتصال </e2>از طریق سوراخ وارد شده و به مدار میکرواستریپ وصل شده است .
Component-Whole(e2,e1)	<e1>طبقه </e1>دارای <e2>بالکن </e2>بزرگ ، و یک وان حمام و همچنین اگر شما نمی خواهید 2 طبقه گام را به طبقه دوم بروید ، آسانسور نیز وجود دارد .
Entity-Destination(e1,e2)	بر خلاف انتظار ما ، این <e1>مذهب </e1>در این <e2>کشور </e2>با سرعت بیشتری گسترش می یابد .
Content-Container(e2,e1)	تحقيق پلیس در کشف یک سر قطع شده در ساحل بریتانیا ، یک <e1>چمدان </e1>پر از <e2>قطعات بدن </e2>را در بندري در همين حوالي پیدا کرده است .
Instrument-Agency(e2,e1)	<e1>مدافعان </e1>حقوق بشر <e2>شعله‌ای </e2>برای تحت فشار قرار دادن جامعه بین المللی - به ویژه چین - برای ایجاد امنیت در دارفور ، سودان روشن کردند .
Component-Whole(e1,e2)	این صفحه به شما نشان می دهد که چگونه <e1>انگشتان دست </e1>و <e2>دستان </e2>خود را به درستی نگه دارید و مشکلات رایج را بیان میکند .
Message-Topic(e1,e2)	اوویشن، <e1>شبکه </e1>تلویزیونی اختصاصی <e2>هنر </e2>است که شامل برنامه ریزی در هنرهای تجسمی ، تئاتر ، اپرا ، موسیقی و رقص است .
Entity-Origin(e1,e2)	در اواخر سال ، از نوامبر تا آوریل ، <e1>سیلاب </e1>سیاه از <e2>دامنه </e2>بالای رودخانه در آنسوی تیمبوکتو به راه می افتد .
Other	در لوکزامبورگ ، <e1>اکثر </e1><e2>کارگران </e2>مهاجرکارگران مرزی هستند که در کشورهای همسایه مانند بلژیک ، فرانسه و آلمان اقامت دارند ; در نتیجه ، کارفرمایان و مقامات دولتی دانشنامه‌های آنها را نسبتا به راحتی شناسایی میکنند .
Entity-Destination(e1,e2)	یک باند خلافکار در مکزیک به مدت چندین دهه <e1>مواد مخدر </e1>را به <e2>شهرهای </e2>بزرگ مانند LA و NY در ایالات متحده وارد کرد .
Other	این بار <e1>خرچنگ </e1>سرشار از عطر و <e2>طعم </e2>فوق العاده بود ، که حتی ذرت کره‌ای را اشباع کرد .
Component-Whole(e1,e2)	برج پل یک MC80 در <e1>عقبه </e1><e2>کشتی </e2>قرار داشت .
Product-Producer(e2,e1)	<e1>نرم افزار </e1>از <e2>نشانه‌های </e2>اشتباه برای فایل‌های PHP استفاده می کند .
Cause-Effect(e1,e2)	<e1>فرستنده </e1>یک <e2>سیگنال </e2>ثابت رادیویی را در منطقه منتشر می کند .
Component-Whole(e1,e2)	این مفهوم از یک <e1>فرمان‌یار </e1>تعبیه شده در <e2>کیف پول </e2>استفاده می کند که بازوی خود را از موازی به عمود بر سطح کیف پول چرخش می دهد .
Content-Container(e1,e2)	من تعدادی <e1>آب نبات </e1>در <e2>لباس زیر </e2>یافتم .
Entity-Destination(e1,e2)	واشنگتن در حالیکه ایالت‌های دیگر در <e2>آموزش و پرورش </e2>برتر <e1>سرمایه </e1>گذاری کردند ، بیکار بوده است ‌ .
Other	<e1>توده </e1>در دام افتاده در این <e2>جنبش </e2>شرکت کرده و بنابراین در سکون سیستم دخیل هستند .
Content-Container(e1,e2)	<e1>بمب </e1>با وزن 6 کیلوگرم در داخل <e2>جعبه‌ای </e2>متصل به یک چاشنی انفجار الکترونیکی بود .
Cause-Effect(e2,e1)	بزرگترین تأثیر سونامی به طور کلی در جهت شرق-غرب بود ، بنابراین <e1>ویرانی </e1>ناشی از <e2>سونامی </e2>در ساحل جنوب غربی سریلانکا به اندازه ساحل شرقی بسیار شدید نبود .
Component-Whole(e2,e1)	هر <e1>کپسول </e1>میکروفون چندسویه به یک <e2>گیره </e2>فلزی سوسماری که میتواند بر هر طرف سر شما متصل شود , مجهز می شود .
Instrument-Agency(e2,e1)	<e1>پسر </e1>، یک اسب کوچک را از <e2>گل </e2>شکل داد و مثل یک نمونه واقعی از آن مراقبت می کند .
Member-Collection(e2,e1)	همچنین این خانه‌ای بود که دو لاک‌پشت آبی و یک <e2>غاز آبی </e2>بزرگ را به <e1>محاصره </e1>درآورد .
Message-Topic(e1,e2)	یک <e1>فصل </e1>مقدماتی کوتاه <e2>اطلاعات پیش‌زمینه‌ای </e2>را فراهم می کند .
Entity-Destination(e1,e2)	ما با احتیاط <e1>قهوه </e1>داغ را درون <e2>فنجان شیشه‌ای </e2>ریختیم .
Message-Topic(e1,e2)	<e1>اقدامات </e1>جدید دولت برای تنظیم <e2>رویه‎های </e2>جراحی زیبایی یک حرکت خوب است .
Entity-Destination(e1,e2)	پپتیدهای تحویل داخل سلولی غنی از آرگینین ، <e1>پروتئین </e1>را به داخل <e2>سلول‌های </e2>زنده انتقال می دهند .
Content-Container(e2,e1)	یک <e1>چمدان </e1>پر از <e2>حشیش </e2>توسط خلبان هلیکوپتر جستجو نزدیک جاده در جایی که می شد دید رد لاستیک‌های ماشین از لبه جاده خارج شده است ، پیدا شد .
Other	مارمالاد گلابی و زنجبیل از <e1>تعداد زیادی </e1><e2>گلابی </e2>کورلا تهیه شده بود .
Entity-Origin(e2,e1)	به عبارت دیگر ، هنگامی که <e1>معلم </e1>منبع <e2>اطلاعات </e2>است ، مسیر یادگیری به معلم-به-شاگرد می گراید .
Entity-Origin(e2,e1)	اولین قوانین که به طور خاص تولید <e2>روح </e2><e1>گندم </e1>را برای هر چیز غیر از مقاصد پزشکی ممنوع اعلام کرد ، در سال 1570 ظاهر شد .
Content-Container(e1,e2)	<e1>دانه </e1>در داخل یک <e2>ظرف </e2>پر از هسته‌های خرمای دور انداخته شده در حین حفاری از ماسادا در دهه ۱۹۶۰ کشف شد .
Content-Container(e2,e1)	<e1>سبد میوه </e1>حاوی <e2>سیب </e2>، پرتقال و موز است .
Component-Whole(e1,e2)	<e1>تولیدات </e1>آنها در <e2>جشنواره‌های </e2>نمایش در سراسر کشور ارائه شده است .
Component-Whole(e2,e1)	این <e1>استان‌ها </e1>به شهرستان‌ها و به قسمت‌های فرعی‌تر یعنی <e2>بخش </e2>و به بخش‌های فرعی یعنی دهستان تقسیم شده است .
Instrument-Agency(e2,e1)	بعضی از <e1>بازیکنان </e1>با وصل کردن <e2>پیکا‌پ </e2>ابزار رشته‌ای سنتی خود را به برق می رسانند .
Entity-Origin(e1,e2)	بجز یک <e1>سکه </e1>نقره‌ای تک متعلق به یک <e2>کتل </e2>قرمز آرمی سالویشن در نزدیکی برلین تقریبا هیچ چیز دیگری در سطل نبود .
Product-Producer(e1,e2)	پیش نویس <e1>بیانیه </e1>وزیر دفاع که توسط <e2>رئیس </e2>شورا تهیه شده بود ، غیرقابل قبول بود و موجب شد که این جلسه هنوز در ابتدای راهش باشد .
Cause-Effect(e1,e2)	<e1>زلزله </e1>شدید باعث ایجاد <e2>خاموشی </e2>روی صحنه صدا شده و باعث شده تا برخی از ویولون‌های نئونی به طور کوتاه قطع شوند .
Component-Whole(e2,e1)	فصل <e2>شکوفه </e2><e1>سیب </e1>معمولا از اواسط آوریل تا اوایل ماه می باشد .
Entity-Destination(e1,e2)	<e1>آپلود </e1>شما به <e2>سیستم </e2>اضافه شده است .
Content-Container(e1,e2)	این داستان پلیسی پیرامون دانشمندان و تلاششان برای روشن کردن اصل ونسب <e1>لباسی </e1>اسرارآمیز پیداشده در یک <e2>محفظه اشیای عتیقه </e2>است .
Entity-Destination(e1,e2)	آن <e1>مرد </e1>به یک <e2>گودال </e2>افتاد .
Content-Container(e1,e2)	وقتی که رسید ، <e1>فیبر کاپک </e1>برای جلوگیری از قرار گرفتن در معرض آب در <e2>بسته‌های پلاستیکی </e2>وینیل مهر و موم شده بود .
Component-Whole(e1,e2)	<e1>پایه‌های </e1><e2>صندلی‌ها </e2>به صورت متفاوت طراحی شده و به طور مداوم با سبک‌ها و طرح‌های جدید ارتقا می یافتند .
Cause-Effect(e2,e1)	روستائیان در ترس و <e1>وحشت </e1>دایمی از <e2>تیراندازی </e2>بی وقفه زندگی می کنند که شب‌ها کل چچن را پر می کند .
Member-Collection(e1,e2)	تعداد رو به رشد <e1>خرده‌فروشان </e1>خود را به <e2>انجمن‌هایی </e2>برای فروش چای ، شکر ، پنبه و آجیل به پردازنده‌ها شکل دادند .
Entity-Origin(e2,e1)	من برای اولین بار سال گذشته ، این <e2>کباب </e2>خوشمزه گوشت <e1>خوک </e1>را امتحان کردم و آن به طور باور نکردنی ای خوب است .
Component-Whole(e2,e1)	این <e1>ساختمان </e1>شامل یک <e2>فضای مرکزی بزرگ </e2>با میز و صندلی و همچنین یک مهد کودک و دو اتاق چایی خوری است .
Product-Producer(e2,e1)	نوشتن حکم توسط جوهر است و به طور کلی توسط <e1>کاتبی </e1>که <e2>مقاله </e2>را می‌نویسد انجام می شود .
Entity-Destination(e1,e2)	قربانی حادثه تصادف خودرو در شب گذشته ، <e1>اعضای بدن </e1>خود را به چندین <e2>بیمار </e2>که منتظر ارگانهای اهدا شده می بودند ، اهدا کرد .
Member-Collection(e2,e1)	تعداد کمی از بازماندگان که حتی از حقوق خود محروم شده بودند ، در سفر نهایی خود بی اراده در <e1>باران </e1>تلخ <e2>اشک‌ها </e2>رانده شدند .
Entity-Destination(e1,e2)	<e1>مجرم </e1>جنسی به <e2>محله </e2>جدید منتقل شد .
Component-Whole(e2,e1)	<e1>مایکروویو </e1>ما دارای یک <e2>سینی </e2>گردان در داخل و دستگیره‌های قابل شماره گیری در خارج است .
Entity-Origin(e1,e2)	<e1>توله سگ </e1>در یک <e2>طویله </e2>متولد شد که در آنجا لیلا برای او یک تخت خواب از جنس یونجه در یک اسطبل خالی ساخته بود .
Other	یک <e1>قطره باران </e1>در هر زمانی که سقوط می کند ، با تقریبی معقول همان <e2>شکل </e2>را نگه می دارد .
Other	در سال 1965 ، یک <e1>کشاورز </e1>در حالی که در حال بزرگ کردن انباری خود بود ، <e2>استخوان فک </e2>یک ماموت را پیدا کرد .
Instrument-Agency(e2,e1)	<e1>راننده </e1>کامیون سیمان٬ مجرای بارگیری را بر روی کامیون خود با یک <e2>شیلنگ </e2>آب تمیز کرد و شروع به عقب رفتن کرد .
Product-Producer(e1,e2)	این یک <e1>قطعه </e1>شگفت انگیز از یک <e2>رفیق </e2>است ، حتی یک نفر در دنیای موسیقی سعی نکرده که یکی از آلبوم های پنج سال اخیر اسکاتلندی بزرگ را بنویسد .
Message-Topic(e2,e1)	<e1>مردم </e1>بومی بارها و بارها از طریق <e2>کاریکاتورهای </e2>بی ادبانه و حتی نژادپرستانه توصیف شده اند .
Product-Producer(e1,e2)	یک <e1>بیانیه </e1>از این <e2>کمپین </e2>ادعا کرد که پلیس به سرعت فهمید که یک مرد بی گناه را کشته است .
Member-Collection(e2,e1)	گورگول چهار روز پیش <e1>دسته </e1><e2>زین‌های </e2>شما را آورد ، کیف خود را برداشت و رفت .
Entity-Destination(e1,e2)	<e1>استنت </e1>۵۵ دقیقه قبل وارد <e2>سرخرگ </e2>بیمار شد .
Member-Collection(e2,e1)	لباس گرانبها و یک برگه رأی، شخصیتی بسیار منحصر به فرد از وی نمایش می‌داد ، اما در نهایت عملا با سازگار شدن با <e1>مجموعه‌ای </e1>از <e2>رهبران </e2>ملی حال و آینده، به سمت هدف خود حرکت کرد .
Other	آن از اطلاعات شخصی و محیط تعامل پشتیبانی می کند و به این ترتیب <e1>فرد </e1>را از <e2>کارهای خسته کننده </e2>روزانه رها ساخته و زندگی و تعامل آنها با دیگران در زمینه‌های اجتماعی را غنی و همکاری‌های شخصی را گسترش می دهد .
Entity-Origin(e1,e2)	<e1>آسئوتروپ </e1>از <e2>مخلوط </e2>با مول‌های برابر تقطیر شد .
Component-Whole(e2,e1)	این <e1>دستگاه </e1>دارای دو <e2>واحد </e2>گرمایش و دو واحد خنک کننده است .
Other	<e1>شرکت </e1><e2>نگاتیو‌ها </e2>را ظاهر کرد و دوربین را با یک حلقه فیلم نو برگرداند .
Entity-Destination(e1,e2)	من ساده ترین گزینه را انتخاب کردم: <e1>فایل‌ها </e1>را در یک <e2>فولدر </e2>خاص کپی و ذخیره کردم و از آنجا از آنها استفاده کردم .
Message-Topic(e1,e2)	<e1>بخش </e1>اول ، به ترتیب <e2>الفبا </e2>یک میوه یا سبزی را آموزش می دهد .
Entity-Destination(e1,e2)	<e1>رقصنده </e1>به <e2>استودیو </e2>رسیده است .
Cause-Effect(e2,e1)	یک دختر مبتلا به اختلال میتوکندری پس از <e1>تب </e1>ناشی از <e2>واکسن </e2>، دچار یک اختلال نورولوژیک با ویژگیهای اوتیسم شده است .
Entity-Destination(e1,e2)	اخیرا حجم عظیمی از <e1>ماهی‌های </e1>تجاری و حلزون‌ها به <e2>آب‌های </e2>سردتر مهاجرت کرده اند
Cause-Effect(e2,e1)	بسیاری از <e1>علائم </e1>مبارزه یا گریز ناشی از <e2>تغییرات شیمیایی </e2>در بدن هستند ، اما این دو علامت ناشی از تنفس سخت ، سریع و کم عمق هستند .
Product-Producer(e1,e2)	<e1>ورود به سیستم </e1>PI توسط <e2>مدیر </e2>ایجاد شده است .
Cause-Effect(e2,e1)	<e1>آتش </e1>بدلیل <e2>گرمای بیش از حد </e2>اتصالات ایجاد شده است ، که به دلیل تغییر توسط تماس ضعیف اهمی ایجاد شده است .
Product-Producer(e1,e2)	این یک <e1>رمان </e1>مهمل شبه قرن هجدمی است که توسط یک <e2>مورخ </e2>آمریکایی از دانشگاه هاروارد نوشته شده است .
Other	<e1>بخش </e1>تصویرگری به <e2>​​فرمت </e2>وب جدید آورده شده است .
Cause-Effect(e2,e1)	یک بازمانده سرطان در مورد وقوع نسبتا نادر <e1>کلسیفیکاسیون </e1>پستان بعد از <e2>پرتو </e2>درمانی می نویسند .
Instrument-Agency(e2,e1)	<e1>معلمان </e1>به طور سیستماتیک دانش آموزان را در چنین مهارت‌های شناختی سطح بالاتر مانند تجزیه و تحلیل و ترکیب داده‌ها با استفاده از <e2>علم آمار </e2>، درگیر می کنند .
Message-Topic(e2,e1)	این <e1>نکته </e1>در چندین <e2>جنگ حقوقی </e2>در طول سالها مورد بحث بوده است .
Cause-Effect(e1,e2)	بسیاری از باکتری‌های مختلف ، <e1>پروتوزوئا </e1>و ویروس‌ها باعث <e2>مسمومیت </e2>غذایی می شوند ، اما اغلب موارد به علت تعداد کمی از گونه‌های باکتری است .
Instrument-Agency(e2,e1)	<e1>تاریخ نویسان </e1><e2>اسناد </e2>و مصنوعات ( تاریخی ) را مورد استفاده قرار می دهند .
Instrument-Agency(e2,e1)	<e1>کارکنان </e1>به طور فزاینده‌ای به <e2>دارو </e2>- بی اثر - برای درمان افسردگی رو می آورند .
Entity-Origin(e1,e2)	<e1>غذاها </e1>به صورت بسته بندی شده ، بهداشتی و یخ زده از <e2>مغازه </e2>خوار و بار فروشی می آیند .
Component-Whole(e1,e2)	در استراليا غربی ، <e1>دسته </e1><e2>تبر جنگی </e2>نوک دار و بومی است ، پس از ساختن خط چوب ، ابزار را در پوست می چسبانند و خود را با آن بالا می کشند .
Other	این بیانیه موجب <e2>هرج و مرج </e2><e1>مردم </e1>شد .
Component-Whole(e1,e2)	<e1>نوک </e1><e2>قلم </e2>در موقعیت نوشتاری خوب است اگر نوک تقریبا از A به B باشد .
Other	در تبدیل یک درخت به قطعات ضخیم ، <e1>اره </e1><e2>ضایعاتی </e2>از بخش ناچیز بسیار کوچکی ایجاد میکند .
Entity-Destination(e1,e2)	آن <e1>افراد </e1>از مکزیک به طور غیر قانونی وارد این <e2>کشور </e2>شده اند .
Cause-Effect(e1,e2)	<e1>مهاجران </e1>بیش از نیمی از رشد <e2>جمعیت </e2>انگلیس را در سال‌های اخیر به خود اختصاص داده اند .
Other	او از شر <e1>مورچه‌ها </e1>در <e2>آشپزخانه </e2>بدون استفاده از آفت کش‌های خطرناک خلاص شد .
Other	تاریخ پرداخت نهایی در <e2>فاکتور </e2><e1>تأیید </e1>نشان داده شده است .
Message-Topic(e2,e1)	<e1>نتیجه گیری‌های </e1>حزب حاکم در <e2>سندی </e2>در ژوئن 1951 اعلام شد .
Cause-Effect(e2,e1)	<e1>تاریکی </e1>فراگیر توسط وحشت‌های دوقلوی جنگ و <e2>طاعون‌های </e2>مرموز ایجاد شده است .
